DOID:0001816, 1, angiosarcoma, Term, DOID:1115
DOID:6262, 1, Follicular Dendritic cell sarcoma,  EXACT [NCI2004_11_17:C9281], DOID:7849
DOID:6262, 1, Follicular dendritic cell tumour,  EXACT [SNOMEDCT_2005_07_31:128816008], DOID:7849
DOID:6263, 1, inflammatory breast carcinoma, Term, DOID:3458
DOID:6263, 1, Inflammatory carcinoma of breast (disorder),  EXACT [SNOMEDCT_2005_07_31:254840009], DOID:3458
DOID:6263, 1, Mastitis carcinomatosa,  EXACT [NCI2004_11_17:C4001], DOID:3458
DOID:6268, 1, recurrent extraskeletal chondrosarcoma, Term, 
DOID:6268, 1, relapsed extraskeletal chondrosarcoma,  EXACT [NCI2004_11_17:C8807], 
DOID:627, 1, severe combined immunodeficiency, Term, DOID:628
DOID:627, 1, combined T and B cell inborn immunodeficiency,  EXACT [CSP2005:1560-6660], DOID:628
DOID:627, 1, SCID,  EXACT [MTHICD9_2006:279.2], DOID:628
DOID:627, 1, SCID,  EXACT [NCI2004_11_17:C3472], DOID:628
DOID:627, 1, Severe combined immunodeficiency,  EXACT [SNOMEDCT_2005_07_31:190994004], DOID:628
DOID:627, 1, Severe combined immunodeficiency disease (disorder),  EXACT [SNOMEDCT_2005_07_31:31323000], DOID:628
DOID:6270, 1, gastric cardia carcinoma, Term, DOID:5517
DOID:6270, 1, carcinoma of Cardia of stomach,  EXACT [NCI2004_11_17:C6794], DOID:5517
DOID:6271, 1, gastric cardia adenocarcinoma, Term, DOID:3717
DOID:6271, 1, adenocarcinoma of Cardia of stomach,  EXACT [NCI2004_11_17:C5247], DOID:3717
DOID:6271, 1, adenocarcinoma of gastric cardia,  RELATED [], DOID:3717
DOID:6273, 1, metastasis to pituitary gland, Term, 
DOID:6274, 1, malignant thyroid stimulating hormone producing neoplasm of pituitary gland, Term, DOID:5716
DOID:6274, 1, malignant Thyrotropinoma,  EXACT [NCI2004_11_17:C5965], DOID:5716
DOID:6275, 1, TSH producing pituitary tumor, Term, DOID:5395
DOID:6275, 1, Thyrotroph adenoma (disorder),  EXACT [SNOMEDCT_2005_07_31:254959007], DOID:5395
DOID:6275, 1, TSH Secreting adenoma of the Pituitary,  EXACT [NCI2004_11_17:C8011], DOID:5395
DOID:6275, 1, TSH Secreting tumor of Pituitary,  EXACT [NCI2004_11_17:C7915], DOID:5395
DOID:6276, 1, malignant ACTH producing neoplasm of pituitary gland, Term, DOID:5716
DOID:6276, 1, malignant Corticotropinoma of the Pituitary,  EXACT [NCI2004_11_17:C5964], DOID:5716
DOID:6277, 1, ACTH-producing pituitary tumor, Term, 
DOID:6277, 1, Pituitary Corticotropin Secreting tumor,  EXACT [NCI2004_11_17:C7909], 
DOID:6278, 1, ovarian mucinous malignant adenofibroma, Term, DOID:4422
DOID:628, 1, combined T cell and B cell immunodeficiency, Term, DOID:612
DOID:628, 1, combined immunodeficiency,  EXACT [], DOID:612
DOID:628, 1, Congenital Combined Immunodeficiency,  EXACT [NCI2004_11_17:C27871], DOID:612
DOID:628, 1, X-linked combined immunodeficiency,  EXACT [], DOID:612
DOID:6284, 1, epicardium lipoma, Term, DOID:6285
DOID:6284, 1, Lipoma of Epicardium,  EXACT [NCI2004_11_17:C6742], DOID:6285
DOID:6285, 1, heart lipoma, Term, DOID:0060091
DOID:6285, 1, Lipoma of Heart,  EXACT [NCI2004_11_17:C6741], DOID:0060091
DOID:6286, 1, childhood cerebellar astrocytic neoplasm, Term, DOID:4848
DOID:6286, 1, pediatric astrocytoma of Cerebellum,  EXACT [NCI2004_11_17:C6286], DOID:4848
DOID:6287, 1, recurrent pediatric cerebellar astrocytoma, Term, 
DOID:6287, 1, relapsed pediatric astrocytoma of Cerebellum,  EXACT [NCI2004_11_17:C8389], 
DOID:6288, 1, recurrent childhood brain tumor, Term, 
DOID:6288, 1, relapsed tumor of pediatric brain,  EXACT [NCI2004_11_17:C7834], 
DOID:629, 1, congenital disorder of natural immunity, Term, 
DOID:6291, 1, cerebral hemisphere lipoma, Term, DOID:368
DOID:6291, 1, Lipoma of the Cerebral Hemisphere,  EXACT [NCI2004_11_17:C6220], DOID:368
DOID:6292, 1, intracranial lipoma, Term, 
DOID:6293, 1, central nervous system lipoma, Term, DOID:0060090
DOID:6293, 1, Lipoma of the CNS,  EXACT [NCI2004_11_17:C5451], DOID:0060090
DOID:6294, 1, corpus callosum lipoma, Term, DOID:6291
DOID:6294, 1, Lipoma of the Corpus Callosum,  EXACT [NCI2004_11_17:C5438], DOID:6291
DOID:6296, 1, Herpes simplex virus esophagitis, Term, 
DOID:6296, 1, herpes simplex esophagitis,  EXACT [], 
DOID:6297, 1, viral esophagitis, Term, DOID:11963
DOID:6297, 1, Viral Esophagitis,  EXACT [NCI2004_11_17:C27108], DOID:11963
DOID:6297, 1, Viral esophagitis (disorder),  EXACT [SNOMEDCT_2005_07_31:235603003], DOID:11963
DOID:630, 1, genetic disease, Term, DOID:4
DOID:6301, 1, prostate basal cell carcinoma, Term, 
DOID:6301, 1, basal cell carcinoma of the prostate,  RELATED [], 
DOID:6307, 1, ectopic thymus, Term, DOID:533
DOID:6308, 1, metastatic transitional cell cancer of the renal pelvis and ureter, Term, 
DOID:6308, 1, metastatic Urothelial carcinoma of the renal Pelvis and Ureter,  EXACT [NCI2004_11_17:C8064], 
DOID:631, 1, fibromyalgia, Term, DOID:633
DOID:6312, 1, clivus chordoma, Term, DOID:4151
DOID:6312, 1, Chordoma of Clivus,  EXACT [NCI2004_11_17:C5412], DOID:4151
DOID:6313, 1, clivus chondroid chordoma, Term, DOID:6312
DOID:6313, 1, Chondroid Chordoma of the Clivus,  EXACT [NCI2004_11_17:C5426], DOID:6312
DOID:6314, 1, ovarian fetiform teratoma, Term, DOID:6231
DOID:6315, 1, ovarian solid teratoma, Term, DOID:6231
DOID:6316, 1, Bartholin's gland adenocarcinoma, Term, DOID:3999
DOID:6316, 1, adenocarcinoma of bartholin's gland,  RELATED [], DOID:3999
DOID:6316, 1, adenocarcinoma of the Bartholin's gland,  EXACT [NCI2004_11_17:C7719], DOID:3999
DOID:6316, 1, Bartholin gland adenocarcinoma,  EXACT [], DOID:3999
DOID:6322, 1, tibial adamantinoma, Term, DOID:2775
DOID:6322, 1, Tibial adamantinoma,  EXACT [SNOMEDCT_2005_07_31:189895006], DOID:2775
DOID:6322, 1, Tibial adamantinoma,  EXACT [SNOMEDCT_2005_07_31:313417009], DOID:2775
DOID:6322, 1, Tibial adamantinoma,  EXACT [NCI2004_11_17:C8461], DOID:2775
DOID:6322, 1, Tibial adamantinoma (disorder),  EXACT [SNOMEDCT_2005_07_31:281702006], DOID:2775
DOID:6322, 1, Tibial adamantinoma morphology,  EXACT [SNOMEDCT_2005_07_31:210233007], DOID:2775
DOID:6327, 1, ovarian dermoid cyst with adenocarcinoma, Term, 
DOID:6328, 1, ovarian dermoid cyst with secondary carcinoma, Term, 
DOID:6329, 1, ovarian dermoid cyst with secondary tumor, Term, 
DOID:633, 1, myositis, Term, DOID:423
DOID:633, 1, Inflammatory disorder of muscle (disorder),  EXACT [SNOMEDCT_2005_07_31:128496001], DOID:423
DOID:6331, 1, immature teratoma of ovary, Term, DOID:2155
DOID:6331, 1, Immature teratoma of ovary (disorder),  EXACT [SNOMEDCT_2005_07_31:254871000], DOID:2155
DOID:6331, 1, malignant teratoma of Ovary,  EXACT [NCI2004_11_17:C8111], DOID:2155
DOID:6332, 1, adult malignant hemangiopericytoma, Term, DOID:264
DOID:6333, 1, adult intracranial malignant hemangiopericytoma, Term, DOID:201
DOID:6333, 1, adult malignant intracranial hemangiopericytoma,  EXACT [NCI2004_11_17:C9183], DOID:201
DOID:6334, 1, anterior optic tract meningioma, Term, DOID:3419
DOID:6335, 1, bilateral meningioma of optic nerve, Term, DOID:3419
DOID:6335, 1, Bilateral meningioma of the optic nerve,  EXACT [NCI2004_11_17:C5304], DOID:3419
DOID:6337, 1, cerebellopontine angle meningioma, Term, DOID:3200
DOID:6337, 1, Cerebellopontine angle meningioma (disorder),  EXACT [SNOMEDCT_2005_07_31:126948004], DOID:3200
DOID:6337, 1, meningioma of the Cerebellar Pontine Angle,  EXACT [NCI2004_11_17:C5300], DOID:3200
DOID:6338, 1, testicular tumor of the thecoma fibroma group, Term, 
DOID:6339, 1, vulvar eccrine adenocarcinoma, Term, DOID:2098
DOID:6344, 1, melanocytic psammomatous MPNST, Term, DOID:6345
DOID:6345, 1, malignant melanocytic neoplasm of the peripheral nerve sheath, Term, DOID:5940
DOID:6345, 1, melanocytic MPNST,  EXACT [NCI2004_11_17:C4748], DOID:5940
DOID:6345, 1, Melanotic malignant nerve sheath tumor (disorder),  EXACT [SNOMEDCT_2005_07_31:404039004], DOID:5940
DOID:6345, 1, Melanotic malignant peripheral nerve sheath tumor (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:253094006], DOID:5940
DOID:6345, 1, Melanotic malignant peripheral nerve sheath tumour,  EXACT [SNOMEDCT_2005_07_31:253095007], DOID:5940
DOID:635, 1, acquired immunodeficiency syndrome, Term, DOID:526
DOID:635, 1, acquired Immune deficiency,  EXACT [NCI2004_11_17:C2851], DOID:526
DOID:635, 1, acquired immune deficiency syndrome,  RELATED [SNOMEDCT_2005_07_31:186705005], DOID:526
DOID:635, 1, AIDS,  EXACT [], DOID:526
DOID:6354, 1, CLL/SLL, Term, DOID:1040
DOID:6354, 1, chronic lymphocytic leukemia/small lymphocytic lymphoma,  EXACT [], DOID:1040
DOID:6354, 1, chronic lymphocytic leukemia/small lymphocytic lymphoma (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:399607007], DOID:1040
DOID:636, 1, central pontine myelinolysis, Term, DOID:936
DOID:636, 1, central pontine myelinolysis (disorder),  EXACT [SNOMEDCT_2005_07_31:6807001], DOID:936
DOID:636, 1, central pontine myelinosis,  EXACT [MTHICD9_2006:341.8], DOID:936
DOID:6361, 1, renal cell carcinoma with constitutional chromosome 3 translocations, Term, 
DOID:6364, 1, migraine, Term, DOID:936
DOID:6364, 1, migraine disorder,  EXACT [], DOID:936
DOID:6364, 1, migraine variant,  EXACT [], DOID:936
DOID:6364, 1, migraine with or without aura,  EXACT [], DOID:936
DOID:6367, 1, acral lentiginous melanoma, Term, DOID:8923
DOID:6367, 1, acral lentiginous melanoma, malignant (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:16974005], DOID:8923
DOID:6367, 1, malignant acral lentiginous melanoma,  EXACT [SNOMEDCT_2005_07_31:189755003], DOID:8923
DOID:637, 1, metabolic brain disease, Term, 
DOID:637, 1, Metabolic encephalopathy,  EXACT [ICD9CM_2006:348.31], 
DOID:637, 1, Metabolic encephalopathy,  EXACT [SNOMEDCT_2005_07_31:276258006], 
DOID:637, 1, Metabolic encephalopathy (disorder),  EXACT [SNOMEDCT_2005_07_31:50122000], 
DOID:6370, 1, hepatic osteogenic sarcoma, Term, DOID:270
DOID:6370, 1, Osteosarcoma of Liver,  EXACT [NCI2004_11_17:C5833], DOID:270
DOID:6376, 1, hypersplenism, Term, DOID:2529
DOID:6376, 1, hypersplenia,  EXACT [MTHICD9_2006:289.4], DOID:2529
DOID:6376, 1, hypersplenism (disorder),  EXACT [SNOMEDCT_2005_07_31:58381000], DOID:2529
DOID:6379, 1, diffuse meningeal melanocytosis, Term, DOID:4955
DOID:6379, 1, Diffuse melanocytosis (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:128729004], DOID:4955
DOID:6379, 1, Diffuse Melanosis,  EXACT [NCI2004_11_17:C6890], DOID:4955
DOID:638, 1, demyelinating disease of central nervous system, Term, 
DOID:6381, 1, anterior foramen magnum meningioma, Term, DOID:4708
DOID:6381, 1, meningioma of the Anterior Foramen Magnum,  EXACT [NCI2004_11_17:C5281], DOID:4708
DOID:6382, 1, recurrent childhood glioma of brain stem, Term, 
DOID:6382, 1, relapsed pediatric glioma of Brainstem,  EXACT [NCI2004_11_17:C9190], 
DOID:6383, 1, childhood brain stem glioma, Term, DOID:4206
DOID:6383, 1, pediatric glioma of the Brainstem,  EXACT [NCI2004_11_17:C9042], DOID:4206
DOID:6384, 1, recurrent childhood central nervous system tumor, Term, 
DOID:6385, 1, recurrent childhood brainstem astrocytoma, Term, 
DOID:6386, 1, childhood brainstem astrocytoma, Term, DOID:6383
DOID:639, 1, acute disseminated encephalomyelitis, Term, DOID:640
DOID:639, 1, acute disseminated encephalitis,  EXACT [CSP2005:2042-4989], DOID:640
DOID:639, 1, acute disseminated encephalitis,  EXACT [CSP2005:0944-4849], DOID:640
DOID:639, 1, acute Disseminated Encephalomyelitis,  EXACT [NCI2004_11_17:C34578], DOID:640
DOID:639, 1, acute disseminated encephalomyelitis (disorder),  EXACT [SNOMEDCT_2005_07_31:83942000], DOID:640
DOID:639, 1, ADEM,  EXACT [ICD9CM:323.61], DOID:640
DOID:64, 1, epithelial tissue disease, Term, 
DOID:640, 1, encephalomyelitis, Term, DOID:331
DOID:640, 1, Encephalitis &/or myelitis,  EXACT [SNOMEDCT_2005_07_31:267682000], DOID:331
DOID:6404, 1, metanephric adenoma, Term, DOID:2697
DOID:6404, 1, Metanephric adenoma (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:128670007], DOID:2697
DOID:6405, 1, ovarian papillary cystadenoma, Term, DOID:3269
DOID:6406, 1, double outlet right ventricle, Term, DOID:1657
DOID:6406, 1, Dextrotransposition of aorta (disorder),  EXACT [SNOMEDCT_2005_07_31:204299009], DOID:1657
DOID:6406, 1, Double outlet right ventricle,  EXACT [ICD9CM_2006:745.11], DOID:1657
DOID:6406, 1, Double outlet right ventricle (disorder),  EXACT [SNOMEDCT_2005_07_31:7484005], DOID:1657
DOID:6406, 1, Double outlet right ventricle NOS (disorder),  EXACT [SNOMEDCT_2005_07_31:204302009], DOID:1657
DOID:6406, 1, Double outlet right ventricle with subpulmonary ventricular septal defect,  EXACT [SNOMEDCT_2005_07_31:204301002], DOID:1657
DOID:6406, 1, Double outlet right ventricle, unspecified (disorder),  EXACT [SNOMEDCT_2005_07_31:204298001], DOID:1657
DOID:6406, 1, Taussig-Bing syndrome or defect,  EXACT [MTHICD9_2006:745.11], DOID:1657
DOID:6407, 1, ovarian surface papilloma, Term, DOID:6214
DOID:6408, 1, ovary papillary carcinoma, Term, DOID:6214
DOID:6408, 1, serous Surface Papillary carcinoma of Ovary,  EXACT [NCI2004_11_17:C6256], DOID:6214
DOID:641, 1, CNS demyelinating autoimmune disease, Term, 
DOID:6419, 1, tetralogy of Fallot, Term, DOID:1682
DOID:6419, 1, Ventricular septal defect with pulmonary stenosis or atresia, dextraposition of aorta, and hypertrophy of right ventricle,  EXACT [MTHICD9_2006:745.2], DOID:1682
DOID:642, 1, demyelinating encephalopathy, Term, 
DOID:6420, 1, pulmonary valve stenosis, Term, DOID:5749
DOID:6423, 1, childhood central nervous system mature teratoma, Term, DOID:6017
DOID:6424, 1, pediatric CNS teratoma, Term, 
DOID:6424, 1, pediatric teratoma of central nervous system,  EXACT [NCI2004_11_17:C6204], 
DOID:6425, 1, eyelid carcinoma, Term, DOID:3451
DOID:6425, 1, carcinoma of the eyelid,  EXACT [NCI2004_11_17:C6078], DOID:3451
DOID:6428, 1, cervical adenoid basal carcinoma, Term, DOID:2893
DOID:643, 1, progressive multifocal leukoencephalopathy, Term, DOID:934
DOID:643, 1, PML,  RELATED [CSP2005:2042-2309], DOID:934
DOID:6432, 1, pulmonary hypertension, Term, DOID:10763
DOID:6438, 1, malignant choroid melanoma, Term, DOID:12759
DOID:6438, 1, malignant melanoma of choroid (disorder),  EXACT [SNOMEDCT_2005_07_31:255021005], DOID:12759
DOID:6438, 1, melanoma of the Choroid,  EXACT [NCI2004_11_17:C4561], DOID:12759
DOID:644, 1, leukoencephalopathy, Term, 
DOID:644, 1, Leukoencephalopathy (disorder),  EXACT [SNOMEDCT_2005_07_31:22811006], 
DOID:6445, 1, ovarian endometrioid malignant adenofibroma, Term, DOID:6170
DOID:6446, 1, ceruminous carcinoma, Term, DOID:4933
DOID:6446, 1, Ceruminous adenocarcinoma,  EXACT [NCI2004_11_17:C4176], DOID:4933
DOID:6446, 1, Ceruminous adenocarcinoma (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:58069009], DOID:4933
DOID:6447, 1, ceruminous tumor, Term, 
DOID:6448, 1, vulvar apocrine adenocarcinoma, Term, DOID:2098
DOID:6451, 1, central nervous system fibrosarcoma, Term, DOID:2133
DOID:6451, 1, Fibrosarcoma of the CNS,  EXACT [NCI2004_11_17:C5465], DOID:2133
DOID:6457, 1, Cowden disease, Term, DOID:0050736
DOID:6457, 1, dysplastic Gangliocytoma of Cerebellum,  EXACT [NCI2004_11_17:C8419], DOID:0050736
DOID:6457, 1, Lhermitte-Duclos disease (disorder),  EXACT [SNOMEDCT_2005_07_31:67944007], DOID:0050736
DOID:6457, 1, multiple hamartoma syndrome,  RELATED [], DOID:0050736
DOID:6458, 1, cerebellar liponeurocytoma, Term, DOID:4205
DOID:6458, 1, Cerebellar liponeurocytoma,  EXACT [SNOMEDCT_2005_07_31:128858006], DOID:4205
DOID:6458, 1, Lipomatous Medulloblastoma,  EXACT [NCI2004_11_17:C6905], DOID:4205
DOID:6459, 1, lipoma of the rectum, Term, DOID:6460
DOID:6459, 1, Lipoma of rectum,  EXACT [NCI2004_11_17:C5551], DOID:6460
DOID:646, 1, viral encephalitis, Term, DOID:9588
DOID:646, 1, Arbovirus encephalitis,  EXACT [MTH:NOCODE], DOID:9588
DOID:646, 1, arbovirus encephalitis,  EXACT [], DOID:9588
DOID:646, 1, Arbovirus encephalitis (disorder),  EXACT [SNOMEDCT_2005_07_31:192687008], DOID:9588
DOID:646, 1, Arbovirus encephalitis (disorder) [Ambiguous],  EXACT [SNOMEDCT_2005_07_31:68197003], DOID:9588
DOID:646, 1, Arthropod-borne viral encephalitis, vector unknown,  EXACT [MTHICD9_2006:064], DOID:9588
DOID:646, 1, Arthropod-borne viral encephalitis, vector unknown (disorder),  EXACT [SNOMEDCT_2005_07_31:285756005], DOID:9588
DOID:646, 1, Encephalitis - viral,  EXACT [SNOMEDCT_2005_07_31:266190006], DOID:9588
DOID:646, 1, Encephalitis - viral,  EXACT [SNOMEDCT_2005_07_31:154321007], DOID:9588
DOID:646, 1, Encephalitis in viral disease NOS (disorder),  EXACT [SNOMEDCT_2005_07_31:192694006], DOID:9588
DOID:646, 1, Epidemic Encephalitis,  EXACT [NCI2004_11_17:C34576], DOID:9588
DOID:646, 1, Epidemic encephalitis,  EXACT [SNOMEDCT_2005_07_31:186499007, SNOMEDCT_2005_07_31:20411005], DOID:9588
DOID:646, 1, epidemic encephalitis,  EXACT [CSP2005:2042-4896], DOID:9588
DOID:646, 1, Epidemic encephalitis (disorder),  EXACT [SNOMEDCT_2005_07_31:186498004], DOID:9588
DOID:646, 1, mosquito-borne viral encephalitis,  EXACT [], DOID:9588
DOID:646, 1, tick-borne viral encephalitis,  EXACT [], DOID:9588
DOID:646, 1, Unspecified viral encephalitis (disorder),  EXACT [SNOMEDCT_2005_07_31:187400005], DOID:9588
DOID:646, 1, Viral Encephalitis,  EXACT [NCI2004_11_17:C35302], DOID:9588
DOID:646, 1, Viral encephalitis (disorder),  EXACT [SNOMEDCT_2005_07_31:34476008], DOID:9588
DOID:646, 1, Viral encephalitis NOS,  EXACT [SNOMEDCT_2005_07_31:186503001], DOID:9588
DOID:6460, 1, large intestine lipoma, Term, DOID:4610
DOID:6460, 1, Lipoma of large Intestine,  EXACT [NCI2004_11_17:C5678], DOID:4610
DOID:6467, 1, bone recurrent Ewing's sarcoma, Term, 
DOID:6467, 1, relapsed Skeletal Ewing's sarcoma,  EXACT [NCI2004_11_17:C6622], 
DOID:6468, 1, mucinous cystadenofibroma, Term, DOID:5482
DOID:6469, 1, ovarian mucinous adenofibroma, Term, DOID:0060112
DOID:647, 1, Polyomavirus infectious disease, Term, 
DOID:6474, 1, childhood teratocarcinoma of the testis, Term, DOID:6161
DOID:6474, 1, pediatric testicular Teratocarcinoma,  EXACT [NCI2004_11_17:C6539], DOID:6161
DOID:6476, 1, clear cell variant infiltrating bladder urothelial carcinoma, Term, DOID:6477
DOID:6477, 1, invasive bladder transitional cell carcinoma, Term, DOID:4006
DOID:6477, 1, Invasive bladder Urothelial carcinoma,  EXACT [NCI2004_11_17:C27885], DOID:4006
DOID:648, 1, kuru, Term, DOID:649
DOID:648, 1, kuru encephalopathy,  EXACT [], DOID:649
DOID:6481, 1, bladder signet ring cell adenocarcinoma, Term, DOID:3711
DOID:6481, 1, signet ring cell adenocarcinoma of bladder,  RELATED [], DOID:3711
DOID:6481, 1, urinary bladder Signet Ring adenocarcinoma,  EXACT [NCI2004_11_17:C6163], DOID:3711
DOID:6482, 1, lung acinar adenocarcinoma, Term, DOID:3910
DOID:6482, 1, acinar adenocarcinoma of the lung,  EXACT [NCI2004_11_17:C5649], DOID:3910
DOID:6483, 1, rete testis adenoma, Term, DOID:5639
DOID:6484, 1, mediastinal melanocytic neurilemmoma, Term, DOID:3205
DOID:6484, 1, melanocytic Schwannoma of mediastinum,  EXACT [NCI2004_11_17:C6635], DOID:3205
DOID:6488, 1, metastatic tumor to the iris, Term, 
DOID:6489, 1, periosteal osteogenic sarcoma, Term, DOID:3374
DOID:6489, 1, Periosteal osteogenic sarcoma,  EXACT [SNOMEDCT_2005_07_31:91242000], DOID:3374
DOID:6489, 1, Periosteal Osteosarcoma,  EXACT [MTH:NOCODE], DOID:3374
DOID:6489, 1, Periosteal osteosarcoma (morphologic abnormality),  EXACT [SNOMEDCT_2005_07_31:128772005], DOID:3374
DOID:649, 1, prion disease, Term, DOID:936
DOID:649, 1, Prion disease pathway,  EXACT [NCI2004_11_17:C38853], DOID:936
DOID:649, 1, prion induced disorder,  EXACT [CSP2005:2042-5040], DOID:936
DOID:649, 1, Prion protein disease,  EXACT [SNOMEDCT_2005_07_31:193172009], DOID:936
DOID:649, 1, Spongiform Encephalopathy,  EXACT [NCI2004_11_17:C27585], DOID:936
DOID:649, 1, transmissible spongiform encephalopathy,  EXACT [], DOID:936
DOID:6491, 1, breast capillary hemangioma, Term, DOID:476
DOID:6491, 1, Capillary Angioma of breast,  EXACT [NCI2004_11_17:C5210], DOID:476
DOID:6492, 1, breast epithelioid hemangioma, Term, DOID:476
DOID:6492, 1, breast Histiocytoid hemangioma,  EXACT [NCI2004_11_17:C5211], DOID:476
DOID:6494, 1, pediatric myxoid chondrosarcoma, Term, DOID:5861
DOID:6495, 1, adult myxoid chondrosarcoma, Term, DOID:5861
DOID:6496, 1, extraskeletal myxoid chondrosarcoma, Term, DOID:4549
DOID:6496, 1, extraskeletal myxoid chondrosarcoma (disorder),  EXACT [SNOMEDCT_2005_07_31:404079008], DOID:4549
DOID:6496, 1, Myxoid extraosseous chondrosarcoma,  EXACT [NCI2004_11_17:C27502], DOID:4549
DOID:6498, 1, seborrheic keratosis, Term, DOID:161
DOID:65, 1, connective tissue disease, Term, DOID:17
DOID:65, 1, Connective tissue dis.,  EXACT [SNOMEDCT_2005_07_31:268048008], DOID:17
