D006394, MSH, DOID:0001816
371631005, SNOMEDCT_US_2015_03_01, DOID:594
C0030319, UMLS_CUI, DOID:594
D009442, MSH, DOID:5940
C3798, NCI, DOID:5940
134324009, SNOMEDCT_US_2015_03_01, DOID:5940
189949003, SNOMEDCT_US_2015_03_01, DOID:5940
19897006, SNOMEDCT_US_2015_03_01, DOID:5940
404037002, SNOMEDCT_US_2015_03_01, DOID:5940
77418004, SNOMEDCT_US_2015_03_01, DOID:5940
C0751690, UMLS_CUI, DOID:5940
C3927, NCI, DOID:5948
62727008, SNOMEDCT_US_2015_03_01, DOID:5948
C0263640, UMLS_CUI, DOID:5948
C7751, NCI, DOID:5949
21848000, SNOMEDCT_US_2015_03_01, DOID:5949
C0263638, UMLS_CUI, DOID:5949
C39845, NCI, DOID:5957
C1511206, UMLS_CUI, DOID:5957
C39842, NCI, DOID:5958
C1511205, UMLS_CUI, DOID:5958
C6148, NCI, DOID:5973
C1377909, UMLS_CUI, DOID:5973
C7355, NCI, DOID:5974
C0238410, UMLS_CUI, DOID:5974
C8603, NCI, DOID:5975
C0853688, UMLS_CUI, DOID:5975
I65.9, ICD10CM, DOID:5976
433, ICD9CM, DOID:5976
433.3, ICD9CM, DOID:5976
433.9, ICD9CM, DOID:5976
C0155725, UMLS_CUI, DOID:5976
C0155727, UMLS_CUI, DOID:5976
C8404, NCI, DOID:5977
126881002, SNOMEDCT_US_2015_03_01, DOID:5977
254926009, SNOMEDCT_US_2015_03_01, DOID:5977
C0346260, UMLS_CUI, DOID:5977
C7726, NCI, DOID:5982
C0238208, UMLS_CUI, DOID:5982
C6181, NCI, DOID:5983
C1335747, UMLS_CUI, DOID:5983
F40.2, ICD10CM, DOID:599
C562465, MSH, DOID:599
C35284, NCI, DOID:599
608251, OMIM, DOID:599
192396001, SNOMEDCT_US_2015_03_01, DOID:599
54587008, SNOMEDCT_US_2015_03_01, DOID:599
C0236801, UMLS_CUI, DOID:599
C5307, NCI, DOID:5990
C1334227, UMLS_CUI, DOID:5990
C6941, NCI, DOID:5996
C1332573, UMLS_CUI, DOID:5996
C6943, NCI, DOID:5997
C1332628, UMLS_CUI, DOID:5997
D005348, MSH, DOID:5998
C3484, NCI, DOID:5998
270893004, SNOMEDCT_US_2015_03_01, DOID:5998
C0085750, UMLS_CUI, DOID:5998
C5198, NCI, DOID:5999
C1332314, UMLS_CUI, DOID:5999
C35273, NCI, DOID:600
192396001, SNOMEDCT_US_2015_03_01, DOID:600
54307006, SNOMEDCT_US_2015_03_01, DOID:600
C0233711, UMLS_CUI, DOID:600
I50, ICD10CM, DOID:6000
I50.9, ICD10CM, DOID:6000
428, ICD9CM, DOID:6000
428.0, ICD9CM, DOID:6000
428.9, ICD9CM, DOID:6000
D006333, MSH, DOID:6000
C3080, NCI, DOID:6000
C50577, NCI, DOID:6000
155374007, SNOMEDCT_US_2015_03_01, DOID:6000
155375008, SNOMEDCT_US_2015_03_01, DOID:6000
155377000, SNOMEDCT_US_2015_03_01, DOID:6000
195108009, SNOMEDCT_US_2015_03_01, DOID:6000
195117009, SNOMEDCT_US_2015_03_01, DOID:6000
266248006, SNOMEDCT_US_2015_03_01, DOID:6000
266308000, SNOMEDCT_US_2015_03_01, DOID:6000
42343007, SNOMEDCT_US_2015_03_01, DOID:6000
84114007, SNOMEDCT_US_2015_03_01, DOID:6000
C0018801, UMLS_CUI, DOID:6000
C0018802, UMLS_CUI, DOID:6000
C5185, NCI, DOID:6001
C1332630, UMLS_CUI, DOID:6001
C4983, NCI, DOID:6003
C0887846, UMLS_CUI, DOID:6003
C4982, NCI, DOID:6004
112688008, SNOMEDCT_US_2015_03_01, DOID:6004
154602005, SNOMEDCT_US_2015_03_01, DOID:6004
190028007, SNOMEDCT_US_2015_03_01, DOID:6004
269633006, SNOMEDCT_US_2015_03_01, DOID:6004
302856006, SNOMEDCT_US_2015_03_01, DOID:6004
C0877858, UMLS_CUI, DOID:6004
C5794, NCI, DOID:6015
C1370506, UMLS_CUI, DOID:6015
C27400, NCI, DOID:6016
C1332194, UMLS_CUI, DOID:6016
C7013, NCI, DOID:6017
C1332886, UMLS_CUI, DOID:6017
C27401, NCI, DOID:6018
C1332193, UMLS_CUI, DOID:6018
C7014, NCI, DOID:6019
C1332883, UMLS_CUI, DOID:6019
C35492, NCI, DOID:602
191730005, SNOMEDCT_US_2015_03_01, DOID:602
300930008, SNOMEDCT_US_2015_03_01, DOID:602
34563004, SNOMEDCT_US_2015_03_01, DOID:602
C0233705, UMLS_CUI, DOID:602
C39942, NCI, DOID:6021
C1515288, UMLS_CUI, DOID:6021
C27143, NCI, DOID:6024
234540007, SNOMEDCT_US_2015_03_01, DOID:6024
C0398694, UMLS_CUI, DOID:6024
C27870, NCI, DOID:6025
C1335942, UMLS_CUI, DOID:6025
C35614, NCI, DOID:603
C0853870, UMLS_CUI, DOID:603
C39947, NCI, DOID:6032
C4207, NCI, DOID:6032
189735004, SNOMEDCT_US_2015_03_01, DOID:6032
77029009, SNOMEDCT_US_2015_03_01, DOID:6032
C0334403, UMLS_CUI, DOID:6032
C1515285, UMLS_CUI, DOID:6032
C5361, NCI, DOID:6033
C1332844, UMLS_CUI, DOID:6033
C5365, NCI, DOID:6034
C1334567, UMLS_CUI, DOID:6034
C7986, NCI, DOID:6037
C0279687, UMLS_CUI, DOID:6037
C536494, MSH, DOID:6039
C7712, NCI, DOID:6039
155720, OMIM, DOID:6039
606660, OMIM, DOID:6039
606661, OMIM, DOID:6039
39044, ORDO, DOID:6039
C0220633, UMLS_CUI, DOID:6039
C6099, NCI, DOID:6041
C1333027, UMLS_CUI, DOID:6041
C6117, NCI, DOID:6043
C1333052, UMLS_CUI, DOID:6043
C5345, NCI, DOID:6048
C1336699, UMLS_CUI, DOID:6048
C35413, NCI, DOID:605
192045005, SNOMEDCT_US_2015_03_01, DOID:605
247854002, SNOMEDCT_US_2015_03_01, DOID:605
C0344318, UMLS_CUI, DOID:605
K22.9, ICD10CM, DOID:6050
530, ICD9CM, DOID:6050
530.9, ICD9CM, DOID:6050
D004935, MSH, DOID:6050
C3027, NCI, DOID:6050
155671005, SNOMEDCT_US_2015_03_01, DOID:6050
155680005, SNOMEDCT_US_2015_03_01, DOID:6050
196626000, SNOMEDCT_US_2015_03_01, DOID:6050
266497000, SNOMEDCT_US_2015_03_01, DOID:6050
37657006, SNOMEDCT_US_2015_03_01, DOID:6050
C0014852, UMLS_CUI, DOID:6050
C6205, NCI, DOID:6052
C0278754, UMLS_CUI, DOID:6052
C7928, NCI, DOID:6053
C0279014, UMLS_CUI, DOID:6053
C6837, NCI, DOID:6054
C1333645, UMLS_CUI, DOID:6054
C4369, NCI, DOID:6059
232364006, SNOMEDCT_US_2015_03_01, DOID:6059
C0339826, UMLS_CUI, DOID:6059
G83.81, ICD10CM, DOID:606
D018437, MSH, DOID:606
C84601, NCI, DOID:606
27982003, SNOMEDCT_US_2015_03_01, DOID:606
C0242644, UMLS_CUI, DOID:606
C39854, NCI, DOID:6065
C1518361, UMLS_CUI, DOID:6065
C40033, NCI, DOID:6067
C5242, NCI, DOID:6067
189683008, SNOMEDCT_US_2015_03_01, DOID:6067
C1335168, UMLS_CUI, DOID:6067
C1518233, UMLS_CUI, DOID:6067
G82.2, ICD10CM, DOID:607
G82.20, ICD10CM, DOID:607
344.1, ICD9CM, DOID:607
D010264, MSH, DOID:607
C50687, NCI, DOID:607
155031004, SNOMEDCT_US_2015_03_01, DOID:607
60389000, SNOMEDCT_US_2015_03_01, DOID:607
C0030486, UMLS_CUI, DOID:607
C6552, NCI, DOID:6082
C0796663, UMLS_CUI, DOID:6082
C6551, NCI, DOID:6083
C1332993, UMLS_CUI, DOID:6083
C8588, NCI, DOID:6084
C0796664, UMLS_CUI, DOID:6084
C5317, NCI, DOID:6085
C1334386, UMLS_CUI, DOID:6085
C8506, NCI, DOID:6086
C1334596, UMLS_CUI, DOID:6086
308.3, ICD9CM, DOID:6088
192040000, SNOMEDCT_US_2015_03_01, DOID:6088
192043003, SNOMEDCT_US_2015_03_01, DOID:6088
C0029488, UMLS_CUI, DOID:6088
C5318, NCI, DOID:6089
C1332976, UMLS_CUI, DOID:6089
C5319, NCI, DOID:6090
C1332204, UMLS_CUI, DOID:6090
C4576, NCI, DOID:6098
C6221, NCI, DOID:6098
188287005, SNOMEDCT_US_2015_03_01, DOID:6098
C0346902, UMLS_CUI, DOID:6098
C1336733, UMLS_CUI, DOID:6098
I05, ICD10CM, DOID:61
I05.1, ICD10CM, DOID:61
I05.9, ICD10CM, DOID:61
394, ICD9CM, DOID:61
394.1, ICD9CM, DOID:61
424.0, ICD9CM, DOID:61
C78446, NCI, DOID:61
11851006, SNOMEDCT_US_2015_03_01, DOID:61
155276006, SNOMEDCT_US_2015_03_01, DOID:61
155278007, SNOMEDCT_US_2015_03_01, DOID:61
155279004, SNOMEDCT_US_2015_03_01, DOID:61
194724009, SNOMEDCT_US_2015_03_01, DOID:61
194729004, SNOMEDCT_US_2015_03_01, DOID:61
194982000, SNOMEDCT_US_2015_03_01, DOID:61
250998008, SNOMEDCT_US_2015_03_01, DOID:61
266278002, SNOMEDCT_US_2015_03_01, DOID:61
266279005, SNOMEDCT_US_2015_03_01, DOID:61
31085000, SNOMEDCT_US_2015_03_01, DOID:61
83898004, SNOMEDCT_US_2015_03_01, DOID:61
C0026265, UMLS_CUI, DOID:61
C0155563, UMLS_CUI, DOID:61
C0264765, UMLS_CUI, DOID:61
C40205, NCI, DOID:6101
C1516424, UMLS_CUI, DOID:6101
C27341, NCI, DOID:6102
C1333996, UMLS_CUI, DOID:6102
C5297, NCI, DOID:6103
C1336738, UMLS_CUI, DOID:6103
D018370, MSH, DOID:611
C0242597, UMLS_CUI, DOID:611
C5293, NCI, DOID:6110
C1334298, UMLS_CUI, DOID:6110
C4807, NCI, DOID:6112
189164002, SNOMEDCT_US_2015_03_01, DOID:6112
C0542564, UMLS_CUI, DOID:6112
C5269, NCI, DOID:6113
C1334236, UMLS_CUI, DOID:6113
D008579, MSH, DOID:6114
C4959, NCI, DOID:6114
C0751303, UMLS_CUI, DOID:6114
C5302, NCI, DOID:6115
C1334380, UMLS_CUI, DOID:6115
C6187, NCI, DOID:6118
C1335751, UMLS_CUI, DOID:6118
C4528, NCI, DOID:6119
C1514844, UMLS_CUI, DOID:6119
D84.9, ICD10CM, DOID:612
279.3, ICD9CM, DOID:612
05340, KEGG, DOID:612
D007153, MSH, DOID:612
C3131, NCI, DOID:612
C39725, NCI, DOID:612
242850, OMIM, DOID:612
191005003, SNOMEDCT_US_2015_03_01, DOID:612
234532001, SNOMEDCT_US_2015_03_01, DOID:612
64431000, SNOMEDCT_US_2015_03_01, DOID:612
C0021051, UMLS_CUI, DOID:612
C563020, MSH, DOID:6126
C7489, NCI, DOID:6126
105580, OMIM, DOID:6126
285310000, SNOMEDCT_US_2015_03_01, DOID:6126
C0563211, UMLS_CUI, DOID:6126
D018302, MSH, DOID:6128
C4318, NCI, DOID:6128
26138003, SNOMEDCT_US_2015_03_01, DOID:6128
C0334576, UMLS_CUI, DOID:6128
C27145, NCI, DOID:613
402792003, SNOMEDCT_US_2015_03_01, DOID:613
C1274233, UMLS_CUI, DOID:613
2596-1500, CSP, DOID:6132
J20, ICD10CM, DOID:6132
J20.9, ICD10CM, DOID:6132
J40, ICD10CM, DOID:6132
J42, ICD10CM, DOID:6132
466.0, ICD9CM, DOID:6132
490, ICD9CM, DOID:6132
491, ICD9CM, DOID:6132
491.9, ICD9CM, DOID:6132
D001991, MSH, DOID:6132
D029481, MSH, DOID:6132
C26722, NCI, DOID:6132
C26932, NCI, DOID:6132
C2911, NCI, DOID:6132
10509002, SNOMEDCT_US_2015_03_01, DOID:6132
155512004, SNOMEDCT_US_2015_03_01, DOID:6132
155515002, SNOMEDCT_US_2015_03_01, DOID:6132
155566007, SNOMEDCT_US_2015_03_01, DOID:6132
155572007, SNOMEDCT_US_2015_03_01, DOID:6132
155616009, SNOMEDCT_US_2015_03_01, DOID:6132
195713004, SNOMEDCT_US_2015_03_01, DOID:6132
195733000, SNOMEDCT_US_2015_03_01, DOID:6132
195936003, SNOMEDCT_US_2015_03_01, DOID:6132
195940007, SNOMEDCT_US_2015_03_01, DOID:6132
195956002, SNOMEDCT_US_2015_03_01, DOID:6132
266354009, SNOMEDCT_US_2015_03_01, DOID:6132
266380005, SNOMEDCT_US_2015_03_01, DOID:6132
266395007, SNOMEDCT_US_2015_03_01, DOID:6132
32398004, SNOMEDCT_US_2015_03_01, DOID:6132
35301006, SNOMEDCT_US_2015_03_01, DOID:6132
63480004, SNOMEDCT_US_2015_03_01, DOID:6132
C0006277, UMLS_CUI, DOID:6132
C0008677, UMLS_CUI, DOID:6132
C0149514, UMLS_CUI, DOID:6132
C40174, NCI, DOID:6139
C1519851, UMLS_CUI, DOID:6139
D72.810, ICD10CM, DOID:614
288.51, ICD9CM, DOID:614
D008231, MSH, DOID:614
48813009, SNOMEDCT_US_2015_03_01, DOID:614
C0024312, UMLS_CUI, DOID:614
D02.3, ICD10CM, DOID:6148
C4589, NCI, DOID:6148
92663007, SNOMEDCT_US_2015_03_01, DOID:6148
C0347095, UMLS_CUI, DOID:6148
D72.819, ICD10CM, DOID:615
288.50, ICD9CM, DOID:615
D007970, MSH, DOID:615
142917003, SNOMEDCT_US_2015_03_01, DOID:615
191348003, SNOMEDCT_US_2015_03_01, DOID:615
84828003, SNOMEDCT_US_2015_03_01, DOID:615
C0023530, UMLS_CUI, DOID:615
C6544, NCI, DOID:6160
C1333006, UMLS_CUI, DOID:6160
C6542, NCI, DOID:6161
C1333009, UMLS_CUI, DOID:6161
C6545, NCI, DOID:6162
C1333007, UMLS_CUI, DOID:6162
C9222, NCI, DOID:6163
C0879257, UMLS_CUI, DOID:6163
C39900, NCI, DOID:6166
C1514522, UMLS_CUI, DOID:6166
C39870, NCI, DOID:6167
C1514523, UMLS_CUI, DOID:6167
C9192, NCI, DOID:6170
702368000, SNOMEDCT_US_2015_03_01, DOID:6170
C0392998, UMLS_CUI, DOID:6170
C42700, NCI, DOID:6171
702369008, SNOMEDCT_US_2015_03_01, DOID:6171
C0280630, UMLS_CUI, DOID:6171
C6643, NCI, DOID:6175
C1334679, UMLS_CUI, DOID:6175
C27390, NCI2009_04D, DOID:6179
C5550, NCI, DOID:6190
C1335681, UMLS_CUI, DOID:6190
C6497, NCI, DOID:6192
C1334180, UMLS_CUI, DOID:6192
D012509, MSH, DOID:6193
C3714, NCI, DOID:6193
59238007, SNOMEDCT_US_2015_03_01, DOID:6193
C0205944, UMLS_CUI, DOID:6193
H10, ICD10CM, DOID:6195
H10.9, ICD10CM, DOID:6195
372.30, ICD9CM, DOID:6195
D003231, MSH, DOID:6195
C34504, NCI, DOID:6195
193857008, SNOMEDCT_US_2015_03_01, DOID:6195
193858003, SNOMEDCT_US_2015_03_01, DOID:6195
193875009, SNOMEDCT_US_2015_03_01, DOID:6195
9826008, SNOMEDCT_US_2015_03_01, DOID:6195
C0009763, UMLS_CUI, DOID:6195
M02.1, ICD10CM, DOID:6196
M02.10, ICD10CM, DOID:6196
M02.3, ICD10CM, DOID:6196
M02.30, ICD10CM, DOID:6196
099.3, ICD9CM, DOID:6196
711.3, ICD9CM, DOID:6196
711.30, ICD9CM, DOID:6196
D016918, MSH, DOID:6196
C34975, NCI, DOID:6196
154389006, SNOMEDCT_US_2015_03_01, DOID:6196
154390002, SNOMEDCT_US_2015_03_01, DOID:6196
201496000, SNOMEDCT_US_2015_03_01, DOID:6196
201506009, SNOMEDCT_US_2015_03_01, DOID:6196
266212009, SNOMEDCT_US_2015_03_01, DOID:6196
56528004, SNOMEDCT_US_2015_03_01, DOID:6196
67224007, SNOMEDCT_US_2015_03_01, DOID:6196
C0035012, UMLS_CUI, DOID:6196
C0152085, UMLS_CUI, DOID:6196
C9425, NCI, DOID:6197
C1333158, UMLS_CUI, DOID:6197
C6093, NCI, DOID:6198
420835009, SNOMEDCT_US_2015_03_01, DOID:6198
C1333159, UMLS_CUI, DOID:6198
C69.1, ICD10CM, DOID:6199
190.4, ICD9CM, DOID:6199
C3565, NCI, DOID:6199
C4361, NCI, DOID:6199
126997008, SNOMEDCT_US_2015_03_01, DOID:6199
363464006, SNOMEDCT_US_2015_03_01, DOID:6199
93766000, SNOMEDCT_US_2015_03_01, DOID:6199
C0153629, UMLS_CUI, DOID:6199
C0339304, UMLS_CUI, DOID:6199
395, ICD9CM, DOID:62
424.1, ICD9CM, DOID:62
C563178, MSH, DOID:62
C78650, NCI, DOID:62
194988001, SNOMEDCT_US_2015_03_01, DOID:62
8722008, SNOMEDCT_US_2015_03_01, DOID:62
C1260873, UMLS_CUI, DOID:62
D001796, MSH, DOID:620
C0005830, UMLS_CUI, DOID:620
C45.2, ICD10CM, DOID:6201
C7631, NCI, DOID:6201
C7632, NCI, DOID:6201
C8703, NCI, DOID:6201
109383000, SNOMEDCT_US_2015_03_01, DOID:6201
187885008, SNOMEDCT_US_2015_03_01, DOID:6201
C0346110, UMLS_CUI, DOID:6201
C0854883, UMLS_CUI, DOID:6201
C1335381, UMLS_CUI, DOID:6201
C6846, NCI, DOID:6203
C1336751, UMLS_CUI, DOID:6203
D000236, MSH, DOID:6204
55021007, SNOMEDCT_US_2015_03_01, DOID:6204
C0205647, UMLS_CUI, DOID:6204
C6615, NCI, DOID:6208
C1334675, UMLS_CUI, DOID:6208
C6608, NCI, DOID:6209
C1334598, UMLS_CUI, DOID:6209
C39849, NCI, DOID:6210
C1511187, UMLS_CUI, DOID:6210
C4508, NCI, DOID:6211
254855000, SNOMEDCT_US_2015_03_01, DOID:6211
C0346166, UMLS_CUI, DOID:6211
C40051, NCI, DOID:6212
C6257, NCI, DOID:6212
C1335159, UMLS_CUI, DOID:6212
C1518231, UMLS_CUI, DOID:6212
C8430, NCI, DOID:6214
189683008, SNOMEDCT_US_2015_03_01, DOID:6214
253023005, SNOMEDCT_US_2015_03_01, DOID:6214
C0476121, UMLS_CUI, DOID:6214
C4127, NCI, DOID:6217
C9159, NCI, DOID:6217
24505004, SNOMEDCT_US_2015_03_01, DOID:6217
C0279635, UMLS_CUI, DOID:6217
C0334280, UMLS_CUI, DOID:6217
C7035, NCI, DOID:6225
C1333764, UMLS_CUI, DOID:6225
718.0, ICD9CM, DOID:6227
718.00, ICD9CM, DOID:6227
156523007, SNOMEDCT_US_2015_03_01, DOID:6227
202132006, SNOMEDCT_US_2015_03_01, DOID:6227
202145005, SNOMEDCT_US_2015_03_01, DOID:6227
268062001, SNOMEDCT_US_2015_03_01, DOID:6227
287014004, SNOMEDCT_US_2015_03_01, DOID:6227
53417006, SNOMEDCT_US_2015_03_01, DOID:6227
C0158073, UMLS_CUI, DOID:6227
C7695, NCI, DOID:6228
15674004, SNOMEDCT_US_2015_03_01, DOID:6228
C1368918, UMLS_CUI, DOID:6228
C6548, NCI, DOID:6229
C1332991, UMLS_CUI, DOID:6229
C6554, NCI, DOID:6230
C1332992, UMLS_CUI, DOID:6230
C8112, NCI, DOID:6231
C1334637, UMLS_CUI, DOID:6231
C39992, NCI, DOID:6232
C1518691, UMLS_CUI, DOID:6232
C27884, NCI, DOID:6239
C39831, NCI, DOID:6239
128625004, SNOMEDCT_US_2015_03_01, DOID:6239
C1266010, UMLS_CUI, DOID:6239
C1518358, UMLS_CUI, DOID:6239
D80.7, ICD10CM, DOID:624
C27071, NCI, DOID:624
88714009, SNOMEDCT_US_2015_03_01, DOID:624
C0272238, UMLS_CUI, DOID:624
C8960, NCI, DOID:6244
C0879606, UMLS_CUI, DOID:6244
C537750, MSH, DOID:6245
C4526, NCI, DOID:6245
553000, OMIM, DOID:6245
254922006, SNOMEDCT_US_2015_03_01, DOID:6245
C0346255, UMLS_CUI, DOID:6245
C6812, NCI, DOID:6249
C1334680, UMLS_CUI, DOID:6249
C27319, NCI, DOID:625
C0859960, UMLS_CUI, DOID:625
D049912, MSH, DOID:6255
C7461, NCI, DOID:6255
102200, OMIM, DOID:6255
254957009, SNOMEDCT_US_2015_03_01, DOID:6255
C0346302, UMLS_CUI, DOID:6255
C5963, NCI, DOID:6256
C1334587, UMLS_CUI, DOID:6256
C3687, NCI, DOID:6257
C1518879, UMLS_CUI, DOID:6257
C39809, NCI, DOID:6258
C1519706, UMLS_CUI, DOID:6258
C39810, NCI, DOID:6259
C1519710, UMLS_CUI, DOID:6259
D80-D89, ICD10CM, DOID:626
D84.1, ICD10CM, DOID:626
C4691, NCI, DOID:626
191014008, SNOMEDCT_US_2015_03_01, DOID:626
24743004, SNOMEDCT_US_2015_03_01, DOID:626
C0272242, UMLS_CUI, DOID:626
C96.4, ICD10CM, DOID:6262
D054740, MSH, DOID:6262
C9281, NCI, DOID:6262
128816008, SNOMEDCT_US_2015_03_01, DOID:6262
C1260325, UMLS_CUI, DOID:6262
D058922, MSH, DOID:6263
C4001, NCI, DOID:6263
254840009, SNOMEDCT_US_2015_03_01, DOID:6263
C0278601, UMLS_CUI, DOID:6263
D016511, MSH, DOID:627
C3472, NCI, DOID:627
190994004, SNOMEDCT_US_2015_03_01, DOID:627
31323000, SNOMEDCT_US_2015_03_01, DOID:627
C0085110, UMLS_CUI, DOID:627
C6794, NCI, DOID:6270
C1333763, UMLS_CUI, DOID:6270
C5247, NCI, DOID:6271
C1333762, UMLS_CUI, DOID:6271
C5965, NCI, DOID:6274
C1334627, UMLS_CUI, DOID:6274
C8011, NCI, DOID:6275
254959007, SNOMEDCT_US_2015_03_01, DOID:6275
C0346303, UMLS_CUI, DOID:6275
C5964, NCI, DOID:6276
C1334556, UMLS_CUI, DOID:6276
C40034, NCI2009_04D, DOID:6278
D81, ICD10CM, DOID:628
D81.9, ICD10CM, DOID:628
279.2, ICD9CM, DOID:628
C27871, NCI, DOID:628
312863, OMIM, DOID:628
101972, ORDO, DOID:628
191003005, SNOMEDCT_US_2015_03_01, DOID:628
C0494261, UMLS_CUI, DOID:628
C6742, NCI, DOID:6284
C1333411, UMLS_CUI, DOID:6284
C6741, NCI, DOID:6285
C1332849, UMLS_CUI, DOID:6285
C6286, NCI, DOID:6286
C0278594, UMLS_CUI, DOID:6286
C6220, NCI, DOID:6291
C1332907, UMLS_CUI, DOID:6291
C5451, NCI, DOID:6293
C1332885, UMLS_CUI, DOID:6293
C5438, NCI, DOID:6294
C1333160, UMLS_CUI, DOID:6294
C27108, NCI, DOID:6297
235603003, SNOMEDCT_US_2015_03_01, DOID:6297
C0341110, UMLS_CUI, DOID:6297
D030342, MSH, DOID:630
C3101, NCI, DOID:630
264530000, SNOMEDCT_US_2015_03_01, DOID:630
32895009, SNOMEDCT_US_2015_03_01, DOID:630
C0019247, UMLS_CUI, DOID:630
C27804, NCI, DOID:6307
C1333375, UMLS_CUI, DOID:6307
M79.1, ICD10CM, DOID:631
M79.7, ICD10CM, DOID:631
D005356, MSH, DOID:631
C50566, NCI, DOID:631
C87497, NCI, DOID:631
1304004, SNOMEDCT_US_2015_03_01, DOID:631
13612005, SNOMEDCT_US_2015_03_01, DOID:631
156727006, SNOMEDCT_US_2015_03_01, DOID:631
203082005, SNOMEDCT_US_2015_03_01, DOID:631
203101004, SNOMEDCT_US_2015_03_01, DOID:631
203102006, SNOMEDCT_US_2015_03_01, DOID:631
203111006, SNOMEDCT_US_2015_03_01, DOID:631
203138004, SNOMEDCT_US_2015_03_01, DOID:631
24693007, SNOMEDCT_US_2015_03_01, DOID:631
247365004, SNOMEDCT_US_2015_03_01, DOID:631
268107007, SNOMEDCT_US_2015_03_01, DOID:631
56557000, SNOMEDCT_US_2015_03_01, DOID:631
C0016053, UMLS_CUI, DOID:631
C5412, NCI, DOID:6312
446939001, SNOMEDCT_US_2015_03_01, DOID:6312
C1333071, UMLS_CUI, DOID:6312
C5426, NCI, DOID:6313
C1333072, UMLS_CUI, DOID:6313
C39996, NCI, DOID:6314
C1518715, UMLS_CUI, DOID:6314
C7285, NCI, DOID:6315
C1335181, UMLS_CUI, DOID:6315
C7719, NCI, DOID:6316
C0238016, UMLS_CUI, DOID:6316
C8461, NCI, DOID:6322
189895006, SNOMEDCT_US_2015_03_01, DOID:6322
210233007, SNOMEDCT_US_2015_03_01, DOID:6322
281702006, SNOMEDCT_US_2015_03_01, DOID:6322
313417009, SNOMEDCT_US_2015_03_01, DOID:6322
56763007, SNOMEDCT_US_2015_03_01, DOID:6322
C1273017, UMLS_CUI, DOID:6322
G72.49, ICD10CM, DOID:633
M60, ICD10CM, DOID:633
M60.9, ICD10CM, DOID:633
D009220, MSH, DOID:633
C27578, NCI, DOID:633
160750, OMIM, DOID:633
128496001, SNOMEDCT_US_2015_03_01, DOID:633
203110007, SNOMEDCT_US_2015_03_01, DOID:633
268108002, SNOMEDCT_US_2015_03_01, DOID:633
26889001, SNOMEDCT_US_2015_03_01, DOID:633
C0027121, UMLS_CUI, DOID:633
C8111, NCI, DOID:6331
254871000, SNOMEDCT_US_2015_03_01, DOID:6331
C0346182, UMLS_CUI, DOID:6331
C7946, NCI, DOID:6332
C0279547, UMLS_CUI, DOID:6332
C9183, NCI, DOID:6333
C1334558, UMLS_CUI, DOID:6333
C7538, NCI, DOID:6334
C1332308, UMLS_CUI, DOID:6334
C5304, NCI, DOID:6335
C1332551, UMLS_CUI, DOID:6335
C5300, NCI, DOID:6337
126948004, SNOMEDCT_US_2015_03_01, DOID:6337
C1263882, UMLS_CUI, DOID:6337
C40305, NCI2009_04D, DOID:6339
C6910, NCI, DOID:6344
C1513101, UMLS_CUI, DOID:6344
C4748, NCI, DOID:6345
253094006, SNOMEDCT_US_2015_03_01, DOID:6345
253095007, SNOMEDCT_US_2015_03_01, DOID:6345
404039004, SNOMEDCT_US_2015_03_01, DOID:6345
C0474847, UMLS_CUI, DOID:6345
0000765, EFO, DOID:635
B20, ICD10CM, DOID:635
D000163, MSH, DOID:635
C2851, NCI, DOID:635
609423, OMIM, DOID:635
186705005, SNOMEDCT_US_2015_03_01, DOID:635
186715004, SNOMEDCT_US_2015_03_01, DOID:635
234644008, SNOMEDCT_US_2015_03_01, DOID:635
266201009, SNOMEDCT_US_2015_03_01, DOID:635
62479008, SNOMEDCT_US_2015_03_01, DOID:635
C0001175, UMLS_CUI, DOID:635
C27911, NCI, DOID:6354
399607007, SNOMEDCT_US_2015_03_01, DOID:6354
C1302547, UMLS_CUI, DOID:6354
G37.2, ICD10CM, DOID:636
D017590, MSH, DOID:636
C84623, NCI, DOID:636
6807001, SNOMEDCT_US_2015_03_01, DOID:636
C0206083, UMLS_CUI, DOID:636
0003821, EFO, DOID:6364
G43, ICD10CM, DOID:6364
G43.9, ICD10CM, DOID:6364
G43.909, ICD10CM, DOID:6364
346, ICD9CM, DOID:6364
346.9, ICD9CM, DOID:6364
D008881, MSH, DOID:6364
C89715, NCI, DOID:6364
157300, OMIM, DOID:6364
613656, OMIM, DOID:6364
155046006, SNOMEDCT_US_2015_03_01, DOID:6364
155048007, SNOMEDCT_US_2015_03_01, DOID:6364
193030005, SNOMEDCT_US_2015_03_01, DOID:6364
193036004, SNOMEDCT_US_2015_03_01, DOID:6364
193041007, SNOMEDCT_US_2015_03_01, DOID:6364
267699004, SNOMEDCT_US_2015_03_01, DOID:6364
37796009, SNOMEDCT_US_2015_03_01, DOID:6364
C0042331, UMLS_CUI, DOID:6364
C0149931, UMLS_CUI, DOID:6364
C5833, NCI, DOID:6370
C1333974, UMLS_CUI, DOID:6370
D73.1, ICD10CM, DOID:6376
289.4, ICD9CM, DOID:6376
D006971, MSH, DOID:6376
C34714, NCI, DOID:6376
154839008, SNOMEDCT_US_2015_03_01, DOID:6376
267570002, SNOMEDCT_US_2015_03_01, DOID:6376
58381000, SNOMEDCT_US_2015_03_01, DOID:6376
C0020532, UMLS_CUI, DOID:6376
